34. CHEMICAL,40. CLASSIFICATION,41. METAL,43. CARCINOGEN,44. PBT,45. PFAS,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,88. 6.2 - M26,91. OFF-SITE RECYCLED TOTAL,94. OFF-SITE ENERGY RECOVERY T,101. OFF-SITE TREATED TOTAL,103. 6.2 - TOTAL TRANSFER
Quintozene,TRI,NO,NO,NO,NO,Pounds,0.004,79.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36855.0,36915.25
"S,S,S-Tributyltrithiophosphate",TRI,NO,NO,NO,NO,Pounds,5.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2437.0,53026.0,55463.0
S-Ethyl dipropylthiocarbamate,TRI,NO,NO,NO,NO,Pounds,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,733.0,1360.0
Safrole,TRI,NO,YES,NO,NO,Pounds,0.004,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Selenium,TRI,YES,NO,NO,NO,Pounds,0.0804,16980.8074,772.4625,0.0,11.97,0.0,0.0,137951.66999999998,0.0,0.0,0.0,0.0,0.0,0.0,155716.9903,22.84,0.0,0.0,659.9200000000001,0.0,0.0,0.0,0.0005,0.0,231.3408,862529.64,0.0,0.0,358.76,750.0,800.0788,0.05,41856.222,0.0,0.0,1511578.0921
Selenium  And Selenium Compounds,TRI,YES,NO,NO,NO,Pounds,1170.6668000000002,32804.679244,4200.87,0.0,5.0,0.0,0.0,528588.9400000001,41360.0,318.0,0.0,0.0,20790.0,447668.1,1076906.256044,345.87,0.0,0.0,24145.2,0.0,0.0,0.0,0.0,0.0,9462.24,48401.524,0.0,24.0,959.899887,338.9782,489.0,1766.16,28064.02,0.0,0.0,112418.932087
Selenium compounds,TRI,YES,NO,NO,NO,Pounds,1002.404319,65238.296231,6449.51,0.0,0.0,30.0,0.0,1639118.63,179027.1,68.82,0.0,0.0,281719.98,36872.0,2209526.74055,1432.005,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,45457.763999999996,711.0740000000001,8.4,9947.0,130017.5,897.0,5.0,127.0,56671.0,0.0,0.0,813136.0730000001
"Siloxanes and Silicones, (3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)oxy Me, hydroxy Me, Me octyl, ethers with polyethylene glycol mono-Me ether",TRI,NO,NO,NO,YES,Pounds,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23815.872,0.0,0.0,23815.872
Silver,TRI,YES,NO,NO,NO,Pounds,1032.9099999999999,205.576301,17.58,0.0,0.0,0.0,0.0,64134.0,0.0,0.0,0.0,0.0,2.96,92600.0,157993.026301,20.9289,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,5.0482,1775.23,72.0,0.0,0.04,5320.0,0.0,46432.936,936676.626,0.0,0.0,944098.8736
Silver And Silver Compounds,TRI,YES,NO,NO,NO,Pounds,12245.525,2272.430042,140.64999999999998,0.0,0.0,0.0,0.0,13803.599999999999,171.0,0.0,0.0,1220.0,27081.0,370128.0,427062.205042,112.32000000000001,0.0,0.0,9391.53,0.0,0.0,0.0,0.0,0.0,14961.48,100831.04,0.0,0.0,125.225,214.928,14.05,221.78,488983.69,0.0,0.0,636510.731
Silver compounds,TRI,YES,NO,NO,NO,Pounds,115.28,303.0,1018.78,0.0,0.0,30.0,0.0,51220.0,3342.0,0.0,0.0,0.0,146196.0,2987.0,205212.06,33.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.81,14.0,0.0,0.0,521.7339,1203.0,1095.0,230.0,314211.32,0.0,0.0,353536.9549
Simazine,TRI,NO,NO,NO,NO,Pounds,5.1,70.0,5.1,0.0,0.0,0.0,0.0,512400.0,0.0,0.0,0.0,0.0,0.0,0.0,512480.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,35018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55937.0,2989.0,94531.0
Sodium azide,TRI,NO,NO,NO,NO,Pounds,2.1,0.1,0.0,0.0,0.0,0.0,0.0,10188.0,0.0,0.0,0.0,0.0,0.0,0.0,10190.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7964.0,0.0,0.0,0.0,8.0,8.0,0.0,53.0,8026.0
Sodium dicamba,TRI,NO,NO,NO,NO,Pounds,0.0,200.11,0.0,0.0,1.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,20201.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,250.0,0.0,0.0,0.0,750.0,750.0,26263.0,13.0,27371.0
Sodium dimethyldithiocarbamate,TRI,NO,NO,NO,NO,Pounds,20.2,136.2,0.0,0.0,0.0,0.0,0.0,213781.0,0.0,0.0,0.0,0.0,0.0,0.0,213937.40000000002,19421.997,48298.393000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81383.0,64091.2,10.0,0.0,0.0,0.0,365.0,5.0,5.0,0.0,48319.393000000004,213595.59
Sodium fluoroacetate,TRI,NO,NO,NO,NO,Pounds,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sodium nitrite,TRI,NO,NO,NO,NO,Pounds,22761.7519,54218.1612,1815982.41,0.0,1409700.0,2.2,0.0,136236.15179,3294.2,472.0,0.0,0.0,0.0,360.4,3443027.27489,1578075.5075,197732.51,0.0,4011.0,0.0,0.0,0.0,0.0,0.0,1182999.26,7282.0,1985.55,0.0,23083.02,40405.97,87603.98,13661.0,55459.0,176258.0173,699954.44,3857117.7448
Sodium o-phenylphenoxide,TRI,NO,YES,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0
Strychnine and salts,TRI,NO,NO,NO,NO,Pounds,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,19002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0
Styrene,TRI,NO,YES,NO,NO,Pounds,7051035.294527,23917085.420943,11221.81499,0.0,198377.989,0.0,0.0,68879.67,49.0,36.0,0.0,36.0,12594.01,10923.0,31270238.19946,3295.9135,5787.1015,0.0,188.407,0.0,0.0,0.0,0.0,258.0,1633751.04,31674.823,5868.346,27366.0,95897.44329,177317.6299,74476.62,29889.6434,194780.6534,10436561.2561,3108629.6119999997,16051373.87119
Styrene oxide,TRI,NO,YES,NO,NO,Pounds,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,238.0
Sulfluramid,TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sulfonic acids, C6-12-alkane, γ-ω-perfluoro, ammonium salts",TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,NO,NO,NO,NO,Pounds,345204.176792,49689323.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24581.0,50059108.895792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,391.0,525524.0,0.0,0.0,11925.0,744.0,0.0,479366.5,479970.50080000004,312.0,143192.3,1162758.1508
Sulfuryl fluoride,TRI,NO,NO,NO,NO,Pounds,192980.5,99365.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tebuthiuron,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terbacil,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,2.0,780.0
Tetrabromobisphenol A,PBT,NO,NO,YES,NO,Pounds,295.5992,7334.04,10.0,0.0,0.0,0.0,0.0,39104.0,90710.0,0.0,0.0,0.0,0.0,0.0,137453.6392,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045.0,18325.55,10.0,31.0,385.0,95.0,0.0,0.0,0.0,25363.99,10353.4,57608.94
Tetrachloroethylene,TRI,NO,YES,NO,NO,Pounds,355769.358,425323.9235,596.876,0.0,3.0,0.0,0.0,24718.21,30.4,0.001,0.0,0.0,0.0,2.00036,806443.76886,148.9343,10.2557,0.0,0.409,0.0,0.0,0.0,0.0,0.0,5629.390136,20850.4656,3.0,0.0,36595.922,7628.0,45240.92,1958933.244567,4116882.344567,733265.1277,3287951.25575,8254280.569053
Tetrachlorvinphos,TRI,NO,YES,NO,NO,Pounds,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.0,1921.0
Tetracycline hydrochloride,TRI,NO,NO,NO,NO,Pounds,25.7,107.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,4825.0
Tetrafluoroethylene,TRI,NO,YES,NO,NO,Pounds,57323.0,54059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
Tetramethrin,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thallium,TRI,YES,NO,NO,NO,Pounds,0.30712300000000003,1.570745,0.2,0.0,0.0,0.0,0.0,10210.83,0.0,0.0,0.0,0.0,0.0,0.14,10213.047868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
Thallium  And Thallium Compounds,TRI,YES,NO,NO,NO,Pounds,5.1,114.3,0.0,0.0,0.0,0.0,0.0,0.0,70976.0,0.0,0.0,0.0,11000.0,5.0,82100.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0
Thallium compounds,TRI,YES,NO,NO,NO,Pounds,30.87,891.1899999999999,516.0,0.0,0.0,15.0,0.0,64270.13289,278817.0,0.0,0.0,0.0,593314.0,21326.78,959180.97289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50606.0,0.0,0.0,525.9034,0.0,0.0,0.0,5345.0,0.0,0.0,57975.9034
Thiabendazole,TRI,NO,NO,NO,NO,Pounds,0.26,13.04,5088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5101.3,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,218.43,0.0,0.0,0.0,1489.0,0.0,0.0,0.0,564.73,8.120000000000001,2283.54
Thioacetamide,TRI,NO,YES,NO,NO,Pounds,4.004,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thiobencarb,TRI,NO,NO,NO,NO,Pounds,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thiodicarb,TRI,NO,NO,NO,NO,Pounds,5.28,750.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17751.83,17755.03
"Thiols, C8-20, γ-ω-perfluoro, telomers with acrylamide",TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thiophanate-methyl,TRI,NO,NO,NO,NO,Pounds,31.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,4036.0,20454.0
Thiourea,TRI,NO,YES,NO,NO,Pounds,11.036999999999999,255.04,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,2578.0,0.0,20844.076999999997,4471.74,12727.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,5.0,0.0,367.0,0.0,0.0,2.0,31868.260000000002,36762.0
Thiram,TRI,NO,NO,NO,NO,Pounds,37.444458,1049.454584,16.419999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.319042,48.59,143.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32992.509586,0.0,0.0,274.0,0.0,318.0,9.0,2000.0,3986.69,5614.0,8926.470000000001,75873.259586
Thorium dioxide,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanium tetrachloride,TRI,NO,NO,NO,NO,Pounds,18087.3204,1214.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19301.610399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655693.0,656597.0
Toluene,TRI,NO,NO,NO,NO,Pounds,5527433.12131,8683651.3168,5994.827,0.0,147431.68,7.000559,0.0,135764.34,4086.94,440.0,0.0,0.0,2191.8,2889.5586,14509890.584269,22692.422698,90740.387954,0.0,37720.2742,0.0,0.0,0.0,655.56,0.0,198268.5316,60068.842731,5579.3636,38362.74,785761.30635,1003690.4782,460293.26159999997,1656903.6438,12798115.8904,72150058.272815,29869902.142504,117612236.513263
Toluene diisocyanate (mixed isomers),TRI,NO,YES,NO,NO,Pounds,4834.55423,9013.53,0.0,0.0,47589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.83,61453.91423,0.0,0.0,0.0,867.088,0.0,0.0,0.0,1094.0,0.0,30563.0,7861.338,0.0,0.0,2750.85,18388.6,0.0,493.0,1027.0,8693.2,588278.091,659523.167
"Toluene-2,4-diisocyanate",TRI,NO,YES,NO,NO,Pounds,265.30399,292.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.94899,0.0,0.0,0.0,0.256,0.0,0.0,0.0,0.0,0.0,0.0,2.283,0.0,0.0,250.0,1182.9,726.0,761.0,762.0,3319.0,76967.228,88602.06700000001
"Toluene-2,6-diisocyanate",TRI,NO,YES,NO,NO,Pounds,105.83428,38.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.61728,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,78.012,0.0,0.0,0.0,0.0,0.0,250.0,250.0,2546.0,18414.875,21380.297
Toxaphene,PBT,NO,YES,YES,NO,Pounds,0.52,121.161,0.0,0.0,34.0,0.0,0.0,12475.08,0.0,0.0,0.0,0.0,0.0,0.0,12630.761,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.060000000000000005,54.007,0.0,0.0,76.0,0.0,0.0,432.0,433.0,1.0,722.01,1286.0839999999998
Trade Secret,TRI,NO,NO,NO,NO,Pounds,9860.42,5534.548,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15441.968,1169.0,61118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47778.2,99213.0,148241.2
Triadimefon,TRI,NO,NO,NO,NO,Pounds,0.56,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,9.98
Triallate,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tribenuron-methyl,TRI,NO,NO,NO,NO,Pounds,2271.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.4,6127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5947.95,1575.25,35055.2
Tributyltin methacrylate,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0
Trichlorfon,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,2342.0
Trichloroacetyl chloride,TRI,NO,NO,NO,NO,Pounds,5.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.66,1290.66
Trichloroethylene,TRI,NO,YES,NO,NO,Pounds,490692.44800000003,513441.11101,326.58,0.0,0.0,0.0,0.0,10917.0,1.0,0.0,0.0,0.0,0.0,0.0,1015378.13901,17.930600000000002,4.7594,0.0,0.112,0.0,0.0,0.0,0.0,0.0,36.31,659.144,0.0,0.0,25469.26,935.37,2903.0,1511863.79,1659176.29,165800.34,347790.0455,2203960.8021
Trichlorofluoromethane (CFC-11),TRI,NO,NO,NO,NO,Pounds,204103.935,5361.74,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209517.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,150.0,151.0,99.0,18240.0,18495.0
Triclopyr-triethylammonium salt,TRI,NO,NO,NO,NO,Pounds,5.0,21.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,14568.0,15562.0
Triethylamine,TRI,NO,NO,NO,NO,Pounds,76591.6642,44760.9529,5163.0,0.0,0.0,0.0,0.0,37400.61,0.0,0.0,0.0,0.0,0.0,0.0,163916.2271,895.6249,42741.185099999995,0.0,433.139,0.0,0.0,0.0,0.0,0.0,20.05,567.153,0.0,0.0,599.05,5.2,2870.0,3835.7005,55358.7705,271074.7,385852.7471,717676.4345
Trifluralin,PBT,NO,NO,YES,NO,Pounds,39.818675999999996,388.054019,0.3,0.0,0.0,0.0,0.0,483.25,0.0,0.0,0.0,0.0,0.0,0.0,911.422695,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16351.59,7.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,1032.0,20115.81,37814.4
Triphenyltin hydroxide,TRI,NO,NO,NO,NO,Pounds,0.01,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4089.0,4089.02
"Tris(2,3-dibromopropyl) phosphate",TRI,NO,YES,NO,NO,Pounds,0.004,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trypan blue,TRI,NO,YES,NO,NO,Pounds,4.005,0.15,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,18004.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Urethane,TRI,NO,YES,NO,NO,Pounds,85.39399999999999,45.277,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,18130.671,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.0,0.0,61168.0,36.256,0.0,0.0,14.0,14645.3,0.0,2924.0,2937.0,44454.0,9489.403,132744.191
Vanadium (except when contained in an alloy),TRI,NO,NO,NO,NO,Pounds,643.49,7148.16,3260.91,0.0,0.0,0.0,0.0,205570.52000000002,135012.05,0.0,0.0,5.54,0.0,5.9,351646.57,5017.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242704.69,0.0,6.0,32449.0,25923.0,3349.0,0.0,33138.4,167097.4,0.0,0.0,537107.33
Vanadium compounds,TRI,YES,NO,NO,NO,Pounds,8883.666593,153531.118576,371872.9581,0.0,1424444.0,65140.002597,0.0,794716.03,11113401.638,84282.89,0.0,0.0,9017919.425999999,1435315.3090000001,24469507.038866002,4077.96,0.0,0.0,10830.0,1.0,0.0,0.0,0.0,1.0,3767618.3101,170840.363,50056.0,652743.6,402379.76,47923.032,23337.287,690912.1759,1034953.329,0.0,0.0,7093929.4511
Vinclozolin,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34664.0,0.0,0.0,0.0,0.0,0.0,0.0,34664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinyl acetate,TRI,NO,YES,NO,NO,Pounds,333721.665653,582726.97765,8099.0,0.0,146856.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1071406.643303,59264.29499999999,527706.595,0.0,0.045,0.0,0.0,0.0,0.0,0.0,17181.0222,18222.1276,0.678,2896.0,43.0,5538.0,8732.0,1829063.0,1835757.55,8803819.0326,6616124.0344,17367722.6848
